feature1,feature2,feature3,target
4.269069960058080682e+01,2.389830266134669756e+01,9.123073404014201060e+01,7.000790856828953679e+01
4.966873027126202800e+01,2.655154373059804129e+01,9.953411600693647188e+01,8.285959537713441136e+01
6.794557863517788121e+01,2.697841905394977857e+01,8.635474874527250222e+01,9.821281347797830108e+01
4.482388700963828398e+01,1.718915986710848998e+01,8.595240437815606072e+01,7.357473580214437447e+01
5.223787951638898619e+01,1.895389063127736051e+01,8.998330665296670361e+01,7.707362412188933831e+01
4.983577103927247975e+01,1.158280903889524893e+01,1.043828909248955910e+02,6.246862084432955697e+01
6.188393273448083676e+01,1.597064966751905501e+01,9.719006472390438489e+01,7.828236212849490983e+01
7.526932425873621924e+01,2.482425816548728648e+01,6.642653150012542085e+01,8.886023142249916873e+01
4.469131227079679292e+01,2.807791411774115886e+01,6.818949771047400077e+01,7.737368353772296814e+01
4.510560557481777977e+01,1.382825564060038914e+01,9.089702233214237026e+01,5.719684833836832638e+01
6.044160877069072058e+01,1.703767870423552822e+01,1.068652987908032799e+02,7.827401922756962449e+01
5.681891489626311653e+01,1.986797121520536535e+01,5.878742735912148021e+01,6.956686229337084626e+01
6.846707325736034022e+01,2.140080579409803363e+01,9.250404735772553977e+01,9.034717233650141566e+01
5.583928185325963511e+01,1.595198240039177051e+01,9.210628215223867699e+01,6.371326534727181468e+01
4.640707909212940763e+01,2.212030522232044660e+01,1.208250666731267131e+02,8.518480593738796358e+01
5.590654830692309218e+01,1.763080326464541869e+01,9.422467282430704927e+01,7.809288376772292395e+01
6.108703580582907477e+01,1.992773864560860275e+01,1.057448347711139292e+02,9.042831465156011461e+01
5.820482181197364469e+01,2.273142124001849851e+01,1.021188571013119457e+02,9.048006144558978292e+01
5.507274031107297674e+01,2.003211134905468782e+01,6.804150280289198349e+01,7.490021120931373844e+01
6.066674689589153502e+01,1.781807054736715656e+01,1.115231082494760528e+02,8.117228804611949045e+01
6.169295590445672417e+01,1.945195098037084591e+01,1.032309475818443190e+02,7.561809271761013918e+01
6.382158991037527329e+01,1.955818520397332350e+01,1.076240295951188415e+02,8.570256229318427188e+01
5.648709887589642875e+01,1.814994485058936036e+01,1.588935655965449030e+02,1.026997120636617211e+02
4.832881919683145355e+01,1.870601968666448656e+01,6.873830590752118042e+01,7.420039763229162588e+01
5.146713686433322721e+01,2.799323585252358271e+01,1.258704497464166252e+02,1.006393318906088155e+02
6.206508966508356906e+01,2.280459723970619379e+01,9.568828720899466589e+01,8.925125179689628396e+01
4.183064329012763949e+01,1.852259840985419714e+01,1.043099335660451459e+02,7.633361804863223199e+01
5.368673308872901373e+01,2.348477202255367757e+01,9.931731632048136760e+01,8.203969413376943010e+01
4.606661187672639102e+01,1.833090255121994971e+01,9.363645499902935398e+01,7.247102403176783980e+01
5.028744822934817194e+01,2.586562318793320614e+01,9.145250607641861507e+01,9.196357139225116839e+01
6.278451862607298750e+01,2.184821096099047111e+01,1.049426310335951342e+02,8.438011174734421616e+01
5.191099068019903484e+01,1.946348927997885525e+01,7.724239454992481058e+01,8.055829479460084031e+01
5.046436548156148660e+01,2.223858462905138822e+01,1.112586875128264836e+02,8.368594977703004645e+01
3.640143859020081152e+01,1.214561923965750267e+01,9.375708392672119373e+01,6.752974810618115953e+01
5.746253566027220927e+01,1.436616265545097448e+01,8.304895991439462932e+01,6.385127594350797153e+01
5.645484181141075197e+01,1.403037496800472184e+01,9.324980713006279132e+01,7.596833401215312165e+01
7.163254723305459493e+01,2.071471547381853284e+01,1.188572382529386005e+02,9.264725298125300412e+01
4.692221765046998883e+01,2.866257499742545889e+01,9.196997369475664641e+01,7.837085497095159781e+01
5.219150327663938782e+01,3.115650073096315964e+01,1.053768042731443018e+02,9.618926400947349009e+01
5.249383683710755122e+01,2.319025550720378703e+01,8.903565586426789480e+01,8.583328072945852227e+01
6.577453279763474825e+01,2.250422237472228559e+01,1.113688277488543008e+02,8.907827438017292820e+01
4.904704467613047569e+01,1.099471132923630456e+01,1.102826160818530639e+02,6.330688095541271565e+01
5.279021525770339451e+01,1.728663100132989072e+01,1.277291324994461661e+02,8.499858075860664997e+01
5.607896509716539413e+01,1.606108124045880459e+01,9.736654081751176193e+01,7.608556563850088139e+01
5.186609123156357981e+01,1.689576200874441980e+01,1.100298220713685993e+02,8.195850478545817452e+01
4.553566385449471454e+01,1.915928090707605236e+01,1.014710130930841672e+02,8.094824580048630480e+01
5.194089992898307884e+01,1.763954711151436427e+01,1.194380767279452158e+02,8.267225361032987507e+01
6.073631749859772100e+01,1.010350094812106114e+01,8.921751418586904947e+01,7.853513071677615187e+01
3.973484700588939944e+01,2.373955128058766917e+01,1.111750796931592191e+02,8.282858267027411614e+01
5.132969674146875860e+01,1.463628487130096723e+01,9.707954055824977502e+01,7.062011985373595735e+01
4.299879185060827069e+01,2.119623432055574597e+01,9.903717734337253376e+01,6.858819351746865323e+01
6.195046628924842480e+01,3.037041334874986731e+01,1.013762872667255976e+02,9.651931774156089716e+01
3.476813095216225236e+01,1.540307704206788308e+01,1.037836059464001579e+02,6.532090498342695639e+01
4.441078152728411510e+01,7.348562386268351787e+00,9.825656435317063142e+01,6.530215891452262156e+01
5.377211875064520541e+01,1.856997889059944740e+01,1.032206977475578924e+02,8.244866148864358024e+01
6.565524029234340730e+01,2.550479817499285673e+01,1.236717708634327693e+02,9.463806360702986353e+01
4.934249738927012174e+01,2.979173727110296710e+01,1.147817452842282790e+02,9.571712893728229687e+01
4.444800473306801791e+01,1.385225202773791509e+01,1.130373188874534520e+02,7.611555632470080468e+01
6.881157069440590135e+01,2.248349611618260724e+01,9.316690710964194011e+01,9.697620961645382920e+01
3.551986099583756129e+01,1.767344771609973364e+01,8.666138757657513736e+01,6.940400386728130400e+01
2.801194043379918241e+01,1.947025822847932019e+01,1.143295083735662985e+02,7.547336587470205416e+01
5.440014450053332240e+01,3.322171673508517387e+01,1.131407018879469177e+02,1.013087728718287650e+02
4.497945775647389155e+01,1.248514835802423306e+01,1.220900601362647251e+02,7.604048497586268240e+01
3.978767182869286501e+01,2.126869830747286727e+01,9.094029061046155960e+01,7.894588556998314743e+01
5.708356447299352965e+01,2.233846585882716695e+01,9.655677016959479886e+01,7.765108533056955764e+01
5.243800713771199185e+01,2.542893162469673740e+01,7.540773756211848422e+01,7.760884615104284023e+01
4.435921369263271430e+01,2.048991576735447850e+01,9.411293340908690652e+01,7.113854204608659870e+01
3.719695601329105727e+01,2.154025269752051130e+01,1.149485576586917119e+02,8.082711413490827113e+01
5.872457328280144395e+01,1.804175716289104514e+01,9.300256931157703377e+01,8.506427690859703716e+01
5.650201177958660992e+01,2.134563470622553538e+01,1.096071969280123568e+02,8.376305518206228840e+01
4.900824136220617078e+01,1.828403862251294854e+01,9.714245341003282874e+01,6.363618121378128478e+01
6.846636996047665491e+01,2.310785944928025515e+01,1.048608554233234145e+02,9.135976922124930866e+01
3.929915233673847297e+01,1.815194831978183032e+01,8.278462915276499245e+01,7.083467155802395609e+01
3.474474829075261084e+01,2.188550196951093341e+01,1.012781417445085168e+02,7.670656854689137560e+01
4.308091930118755641e+01,1.985368593157510730e+01,5.513296043648914946e+01,6.404570213848353433e+01
4.954413983644501940e+01,2.563025125386084113e+01,9.719655762757022899e+01,8.328737220175418088e+01
5.243339449322692047e+01,1.974303138205756980e+01,7.554290134427290582e+01,6.617605162726547974e+01
4.758763942143669823e+01,1.113483765896559241e+01,1.180899177482022395e+02,7.515907183406007164e+01
5.352055396514296604e+01,2.630960750356995703e+01,1.116611102914676650e+02,8.765873002412260462e+01
3.748460575809556161e+01,1.547133849568690422e+01,1.070000647294912142e+02,8.032841215962172043e+01
6.443764604073260216e+01,1.673116830675590094e+01,1.228150934073907052e+02,9.199328905246316879e+01
4.917848821607431375e+01,1.702169352978253869e+01,8.576625218762744396e+01,6.784191048729468321e+01
6.117295831588127442e+01,2.687219046585408577e+01,1.262104479687333765e+02,9.763931587064240603e+01
5.342725346377704199e+01,9.321628930106522049e+00,1.139828734639057757e+02,7.162972245412012740e+01
5.456753219153783618e+01,3.568874266829996600e+01,9.645167069171580465e+01,9.784824889513485857e+01
5.569767280232203888e+01,2.528028404533025864e+01,1.170343022077441617e+02,9.887963679553034524e+01
5.447708560017314738e+01,2.111619457064579919e+01,8.340559731382549558e+01,7.853173632772941914e+01
5.642722759867543658e+01,1.972552999691856712e+01,8.763228757708489525e+01,7.451577737422283576e+01
6.329152530132431309e+01,2.142777037428828635e+01,9.087115415140449670e+01,9.407263677100836219e+01
5.196521169701470200e+01,2.260561214189669244e+01,9.206533437903976846e+01,8.097548239009643112e+01
5.709003757588511974e+01,2.322607792975028573e+01,8.415163535859620936e+01,8.550600129106624081e+01
4.910264305712773591e+01,2.277802233001724375e+01,1.183462460064298796e+02,8.434768958928971472e+01
6.440117215449473065e+01,2.044790340627624303e+01,9.611718399445253169e+01,8.738880350183723067e+01
4.323607697940730077e+01,1.901330789846337055e+01,1.052875745253531932e+02,7.757583028118162360e+01
6.800940432910815048e+01,1.924363358173244265e+01,9.144472950379478959e+01,7.508223485329068581e+01
4.959842049355656712e+01,1.902545859823659669e+01,7.269095049177224155e+01,7.951342126449708303e+01
3.569224897881952074e+01,2.566885048433532290e+01,1.040508603758713377e+02,8.631722548798629191e+01
5.128104414910789188e+01,2.296778361140430746e+01,7.131617536870334106e+01,7.261073843812017969e+01
4.318948342525118989e+01,5.298056826678598341e+00,9.897048930871797268e+01,5.213220799497602798e+01
5.840643548988724376e+01,2.327950388264880388e+01,7.947527441750784760e+01,8.271901279839229915e+01
4.347376020697608823e+01,2.097368097359387562e+01,1.298091399884621069e+02,8.628152776541129754e+01
4.553816566785220488e+01,1.990645621777051133e+01,1.136704408326208267e+02,8.253630728785310566e+01
3.110459269054469189e+01,1.805740773455557147e+01,1.015863068690722031e+02,6.865496466843113410e+01
4.547693680750923306e+01,2.562056359993006538e+01,1.189556001648200265e+02,9.170102971964631422e+01
2.576120673371043424e+01,2.473763231061428769e+01,8.730526033801396579e+01,7.599386873795558017e+01
3.416097176514276867e+01,1.613561166088195620e+01,1.081521906800513904e+02,7.172939310528836643e+01
5.760414656144297396e+01,2.203526143562267592e+01,1.029971565057807084e+02,8.089525646065320075e+01
5.785800158650832259e+01,1.514171632729356887e+01,1.039603012200050500e+02,8.509996501557021986e+01
5.425457561784964611e+01,1.310190917605534722e+01,1.190853025016015181e+02,8.677824238811314217e+01
4.033023856870786972e+01,1.686641387705017436e+01,1.109873815416970331e+02,8.946131407188367746e+01
4.952288643858020123e+01,2.431196736191379415e+01,1.043308549423753533e+02,7.961759037010126860e+01
4.996397460909431487e+01,2.476562522688043444e+01,7.517668845657556176e+01,7.846815417952772975e+01
3.841635310807457415e+01,2.256542710048646683e+01,8.559930557080804192e+01,6.155598722991852867e+01
6.503398301767150258e+01,2.362547893423998602e+01,9.815936599606413893e+01,9.308112181063901858e+01
5.877362290575671011e+01,2.258089143557479161e+01,1.014005856141497617e+02,8.416305536897915829e+01
4.779035826170336065e+01,1.679259202388523775e+01,8.304694412989114483e+01,7.857760177260607293e+01
5.026885838994530786e+01,2.215961272336970467e+01,1.361751501336763113e+02,8.870543465302628761e+01
5.208382807947552351e+01,2.400204762613841325e+01,1.227459108288035878e+02,8.322222924990862225e+01
2.958265131575709361e+01,2.377145664906787204e+01,1.090317748058872525e+02,7.367028737501355806e+01
4.752822617479402822e+01,2.594456685737321422e+01,1.010805529192561778e+02,7.534432033593603251e+01
4.318015752002201424e+01,2.354151923600531759e+01,9.681686545148272671e+01,8.264045875119875006e+01
3.998379990105084403e+01,2.175724103770791373e+01,8.572122309966647435e+01,6.149154089439326043e+01
4.718899707114044872e+01,2.535075119158213752e+01,1.011622077777829389e+02,8.450635020471946746e+01
6.797686526849523148e+01,1.986739370375470060e+01,1.038662881021412545e+02,7.860013241011463947e+01
5.640842861267010022e+01,1.559062674386141012e+01,8.137359136777563151e+01,6.972355478661822303e+01
4.428821010217203025e+01,1.918466518028117918e+01,1.050126462586734561e+02,8.488638792404813671e+01
5.572582781356158677e+01,1.627548677596775661e+01,9.767111426762876647e+01,7.849807177540971281e+01
